song,artist,uri,id,track_href,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,clusters
Unforgivable Sinner,Lene Marlin,spotify:track:0OAfv038kxh9xLGjJ7fRLi,0OAfv038kxh9xLGjJ7fRLi,https://api.spotify.com/v1/tracks/0OAfv038kxh9xLGjJ7fRLi,0.627,0.641,-10.283,0.0299,0.216,0.0,0.383,0.712,96.308,239093,3
A New Day Has Come - Radio Remix,Céline Dion,spotify:track:1vmdrRKK1sY1pyzbMeoPwq,1vmdrRKK1sY1pyzbMeoPwq,https://api.spotify.com/v1/tracks/1vmdrRKK1sY1pyzbMeoPwq,0.574,0.691,-5.103,0.035,0.0826,1.65e-05,0.149,0.195,91.969,259773,3
Hear Me Now,Aika,spotify:track:3NJ4GCBv1xUvulOykZVWbF,3NJ4GCBv1xUvulOykZVWbF,https://api.spotify.com/v1/tracks/3NJ4GCBv1xUvulOykZVWbF,0.661,0.825,-3.916,0.0247,0.0957,0.0,0.186,0.555,115.028,230213,4
One In A Million,Bosson,spotify:track:45Eu7eyjDICs8qRlMgWOMi,45Eu7eyjDICs8qRlMgWOMi,https://api.spotify.com/v1/tracks/45Eu7eyjDICs8qRlMgWOMi,0.646,0.83,-5.724,0.0319,0.0341,2.05e-06,0.169,0.714,99.985,214720,4
Breathless,The Corrs,spotify:track:5OQGeJ1ceykovrykZsGhqL,5OQGeJ1ceykovrykZsGhqL,https://api.spotify.com/v1/tracks/5OQGeJ1ceykovrykZsGhqL,0.607,0.82,-7.754,0.0597,0.0541,6.8e-05,0.269,0.768,126.988,207507,4
That's the Way It Is,Céline Dion,spotify:track:5s4catxeZsaWFnOrvrXZHf,5s4catxeZsaWFnOrvrXZHf,https://api.spotify.com/v1/tracks/5s4catxeZsaWFnOrvrXZHf,0.634,0.886,-5.424,0.0434,0.154,0.0,0.118,0.577,93.04,241373,4
The Power of Good-Bye,Madonna,spotify:track:01VFDkHBNJcCNUjzD3flWg,01VFDkHBNJcCNUjzD3flWg,https://api.spotify.com/v1/tracks/01VFDkHBNJcCNUjzD3flWg,0.534,0.561,-11.089,0.0409,0.0442,0.678,0.189,0.219,84.978,250560,1
I'm Alive,Céline Dion,spotify:track:3qjXFLKMp4zfMmugEGPaBx,3qjXFLKMp4zfMmugEGPaBx,https://api.spotify.com/v1/tracks/3qjXFLKMp4zfMmugEGPaBx,0.691,0.64,-5.087,0.0384,0.0247,5.24e-06,0.2,0.452,101.991,210227,3
Erase / Rewind,The Cardigans,spotify:track:3JfkNCiXjHEVkbFfCQ417E,3JfkNCiXjHEVkbFfCQ417E,https://api.spotify.com/v1/tracks/3JfkNCiXjHEVkbFfCQ417E,0.743,0.697,-6.079,0.0276,0.000504,0.0126,0.106,0.585,103.642,218505,4
Here With Me,Dido,spotify:track:4xFxK0FXmNlUDRgCaIQCVn,4xFxK0FXmNlUDRgCaIQCVn,https://api.spotify.com/v1/tracks/4xFxK0FXmNlUDRgCaIQCVn,0.555,0.578,-7.942,0.0277,0.113,3.43e-06,0.0747,0.333,83.382,255400,3
Mood,SHRTY,spotify:track:6F2dLq6HkQgGRoTKf3DjDq,6F2dLq6HkQgGRoTKf3DjDq,https://api.spotify.com/v1/tracks/6F2dLq6HkQgGRoTKf3DjDq,0.69,0.558,-6.342,0.206,0.0157,0.0,0.111,0.408,116.53,159545,2
Mania,NCO,spotify:track:2ive2VcNSVHauZNeCvr4OP,2ive2VcNSVHauZNeCvr4OP,https://api.spotify.com/v1/tracks/2ive2VcNSVHauZNeCvr4OP,0.81,0.466,-5.598,0.337,0.189,0.000139,0.0393,0.898,176.05,179489,0
Flexin',Pop Smoke,spotify:track:7mpoOB5YMpPnbllsALgSfr,7mpoOB5YMpPnbllsALgSfr,https://api.spotify.com/v1/tracks/7mpoOB5YMpPnbllsALgSfr,0.605,0.868,-5.802,0.317,0.113,3.79e-05,0.305,0.517,147.937,158693,0
Kelle mä soitan,Ilta,spotify:track:0JaJLSes2LpFGit36B7tzm,0JaJLSes2LpFGit36B7tzm,https://api.spotify.com/v1/tracks/0JaJLSes2LpFGit36B7tzm,0.595,0.582,-6.461,0.0468,0.177,0.0,0.157,0.294,129.677,185673,3
I Love You,Teflon Brothers,spotify:track:4sFDPk9PwpHWDcXN8rY2oA,4sFDPk9PwpHWDcXN8rY2oA,https://api.spotify.com/v1/tracks/4sFDPk9PwpHWDcXN8rY2oA,0.536,0.887,-5.402,0.031,0.000188,0.00674,0.159,0.514,165.027,180764,5
Don't Play,Anne-Marie,spotify:track:4I5bvu2KDsrCg0EWHIcvul,4I5bvu2KDsrCg0EWHIcvul,https://api.spotify.com/v1/tracks/4I5bvu2KDsrCg0EWHIcvul,0.695,0.784,-6.564,0.0402,0.0889,0.0,0.0843,0.52,128.031,188581,4
Baby Girl,Fabe,spotify:track:6Cyb2s8DcrP7asWHuUnxIF,6Cyb2s8DcrP7asWHuUnxIF,https://api.spotify.com/v1/tracks/6Cyb2s8DcrP7asWHuUnxIF,0.772,0.577,-6.057,0.123,0.00763,1.2e-05,0.162,0.455,96.988,168247,2
Ice Me Out,Kash Doll,spotify:track:6lJl03rkDmbmP5dtmY7MiI,6lJl03rkDmbmP5dtmY7MiI,https://api.spotify.com/v1/tracks/6lJl03rkDmbmP5dtmY7MiI,0.864,0.488,-9.463,0.52,0.0592,0.000678,0.0837,0.425,75.036,182662,0
Wounded/Surrounded,Kid Bloom,spotify:track:5SJ6mSr6m0Qcxtqw3U8inr,5SJ6mSr6m0Qcxtqw3U8inr,https://api.spotify.com/v1/tracks/5SJ6mSr6m0Qcxtqw3U8inr,0.614,0.853,-2.87,0.0561,0.00983,2.74e-06,0.399,0.884,96.005,203560,6
Rapture,Koffee,spotify:track:0PtDNK2Q49fAM4ZbKtN0mz,0PtDNK2Q49fAM4ZbKtN0mz,https://api.spotify.com/v1/tracks/0PtDNK2Q49fAM4ZbKtN0mz,0.503,0.675,-6.782,0.254,0.0466,0.0,0.147,0.645,99.284,181817,0
Are You Ready - 2008 Remix Radio Edit,ABREU,spotify:track:50Vy67K5C3MyHTG7CtDBvL,50Vy67K5C3MyHTG7CtDBvL,https://api.spotify.com/v1/tracks/50Vy67K5C3MyHTG7CtDBvL,0.712,0.933,-6.209,0.0517,0.0473,0.000532,0.347,0.963,98.992,200600,4
How Could You Do It,ABREU,spotify:track:2R3fHXsY6e7eRVUVcDCle0,2R3fHXsY6e7eRVUVcDCle0,https://api.spotify.com/v1/tracks/2R3fHXsY6e7eRVUVcDCle0,0.63,0.916,-5.372,0.0799,0.0896,0.0,0.759,0.354,99.968,205493,6
Faster,Within Temptation,spotify:track:28HX0PibeXSL6cfAsvwSgD,28HX0PibeXSL6cfAsvwSgD,https://api.spotify.com/v1/tracks/28HX0PibeXSL6cfAsvwSgD,0.505,0.932,-2.894,0.0413,0.00114,0.000179,0.138,0.479,120.006,263361,5
Ethän unoha mua,Aaro630,spotify:track:4XR0QLl3tYshaqLKsWNhNP,4XR0QLl3tYshaqLKsWNhNP,https://api.spotify.com/v1/tracks/4XR0QLl3tYshaqLKsWNhNP,0.612,0.693,-10.137,0.0891,0.00188,0.0467,0.106,0.297,110.915,178250,3
Only Wanna Be With You - Pokémon 25 Version,Post Malone,spotify:track:3SawmGBjjq8EOYZJV11cJm,3SawmGBjjq8EOYZJV11cJm,https://api.spotify.com/v1/tracks/3SawmGBjjq8EOYZJV11cJm,0.47,0.709,-4.563,0.0299,0.00124,0.00121,0.302,0.247,98.036,241360,3
Stay Numb And Carry On,Madison Beer,spotify:track:6mstsFlnLZidRE8K3JGtV7,6mstsFlnLZidRE8K3JGtV7,https://api.spotify.com/v1/tracks/6mstsFlnLZidRE8K3JGtV7,0.611,0.58,-6.455,0.0355,0.213,0.0,0.22,0.173,92.489,163548,3
Homesick,Madison Beer,spotify:track:5QlMftmj7rFwhHoClCQLTP,5QlMftmj7rFwhHoClCQLTP,https://api.spotify.com/v1/tracks/5QlMftmj7rFwhHoClCQLTP,0.332,0.416,-7.111,0.0326,0.546,0.0,0.093,0.33,81.198,227197,7
On Repeat (feat. Cigarettes After Sex & Lexi Jayde),Goody Grace,spotify:track:76y9kdLOsF0g2uMpQKdJk7,76y9kdLOsF0g2uMpQKdJk7,https://api.spotify.com/v1/tracks/76y9kdLOsF0g2uMpQKdJk7,0.522,0.446,-10.018,0.0265,0.485,0.00475,0.185,0.51,95.75,210053,7
DITTO,Aries,spotify:track:30AnNG3dFbHLQuSbIVWEbF,30AnNG3dFbHLQuSbIVWEbF,https://api.spotify.com/v1/tracks/30AnNG3dFbHLQuSbIVWEbF,0.645,0.579,-9.137,0.1,0.524,1.78e-05,0.161,0.525,92.977,150323,2
too many feelings,Ruel,spotify:track:3tb3sGsGLnSsyUxue8Aetd,3tb3sGsGLnSsyUxue8Aetd,https://api.spotify.com/v1/tracks/3tb3sGsGLnSsyUxue8Aetd,0.754,0.706,-6.145,0.0923,0.237,3.46e-05,0.097,0.536,81.943,186935,2
PILL BREAKER (feat. blackbear & Machine Gun Kelly),Trippie Redd,spotify:track:7jjnn6K7p5MgOFuqLypAcM,7jjnn6K7p5MgOFuqLypAcM,https://api.spotify.com/v1/tracks/7jjnn6K7p5MgOFuqLypAcM,0.527,0.79,-6.268,0.0788,0.016,0.0,0.37,0.236,153.034,177059,5
SWIMMING,Trippie Redd,spotify:track:7lNXOVyP8M1at44294iUUg,7lNXOVyP8M1at44294iUUg,https://api.spotify.com/v1/tracks/7lNXOVyP8M1at44294iUUg,0.369,0.973,-4.289,0.199,0.00112,3.87e-06,0.0522,0.388,166.038,135904,5
Personal Favorite (feat. Rich The Kid),Trippie Redd,spotify:track:6NTpyOs2Ymxh7OlHWidw0f,6NTpyOs2Ymxh7OlHWidw0f,https://api.spotify.com/v1/tracks/6NTpyOs2Ymxh7OlHWidw0f,0.679,0.57,-6.079,0.0949,0.08,0.0,0.578,0.369,150.112,155154,6
FEMALE SHARK,Trippie Redd,spotify:track:1hMJaDjUeN42zdc56vsWaX,1hMJaDjUeN42zdc56vsWaX,https://api.spotify.com/v1/tracks/1hMJaDjUeN42zdc56vsWaX,0.63,0.756,-4.344,0.0287,0.0078,0.0,0.0947,0.748,123.075,163902,4
RED SKY (feat. Machine Gun Kelly),Trippie Redd,spotify:track:0yFfjXtSDkr81WVAPPS1Q4,0yFfjXtSDkr81WVAPPS1Q4,https://api.spotify.com/v1/tracks/0yFfjXtSDkr81WVAPPS1Q4,0.472,0.769,-4.198,0.0419,0.0249,0.0,0.239,0.587,159.999,152149,5
Girl Next Door,LiL Lotus,spotify:track:34cor1Dwm305icYCkbfvat,34cor1Dwm305icYCkbfvat,https://api.spotify.com/v1/tracks/34cor1Dwm305icYCkbfvat,0.519,0.912,-4.523,0.04,0.00265,5.69e-06,0.3,0.879,164.941,157984,5
CONVERSATIONS,Aries,spotify:track:32FMAbZAzs3D70UuvnN6y4,32FMAbZAzs3D70UuvnN6y4,https://api.spotify.com/v1/tracks/32FMAbZAzs3D70UuvnN6y4,0.674,0.721,-6.489,0.0293,0.13,9.57e-05,0.0464,0.757,132.053,164175,4
Come Here and Leave Me Alone,Alexander 23,spotify:track:0NDx2QYoEdgH9HTn5yfXeA,0NDx2QYoEdgH9HTn5yfXeA,https://api.spotify.com/v1/tracks/0NDx2QYoEdgH9HTn5yfXeA,0.691,0.388,-12.401,0.0537,0.767,0.00337,0.0996,0.304,117.001,186130,7
Vaihe,Vepu,spotify:track:51woDjvIBkxPLvRKSoZude,51woDjvIBkxPLvRKSoZude,https://api.spotify.com/v1/tracks/51woDjvIBkxPLvRKSoZude,0.687,0.555,-10.252,0.14,0.0147,0.00407,0.326,0.432,167.975,181366,2
Time Flies,Drake,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,5H4mXWKcicuLKDn4Jy0sK7,https://api.spotify.com/v1/tracks/5H4mXWKcicuLKDn4Jy0sK7,0.864,0.477,-5.786,0.224,0.201,0.0,0.182,0.5,86.46,192932,2
Wish - Trippie Mix,Trippie Redd,spotify:track:6IpvkngH89cA3hhPC84Leg,6IpvkngH89cA3hhPC84Leg,https://api.spotify.com/v1/tracks/6IpvkngH89cA3hhPC84Leg,0.561,0.832,-7.661,0.0717,0.232,0.0,0.107,0.666,93.991,176874,4
Cherry Flavoured,The Neighbourhood,spotify:track:5ZawGS5kFVVxEZrN7FshIk,5ZawGS5kFVVxEZrN7FshIk,https://api.spotify.com/v1/tracks/5ZawGS5kFVVxEZrN7FshIk,0.617,0.574,-9.768,0.0276,0.23,0.0105,0.0983,0.396,91.769,208453,3
Happiness is a butterfly,Lana Del Rey,spotify:track:3lG6OtGDsYAOALxEmubQQm,3lG6OtGDsYAOALxEmubQQm,https://api.spotify.com/v1/tracks/3lG6OtGDsYAOALxEmubQQm,0.467,0.119,-10.99,0.0401,0.969,1.4e-06,0.0973,0.156,70.499,272485,7
me & ur ghost,blackbear,spotify:track:38KsRHYE10bG0paU78gL9r,38KsRHYE10bG0paU78gL9r,https://api.spotify.com/v1/tracks/38KsRHYE10bG0paU78gL9r,0.742,0.679,-4.594,0.0259,0.0488,0.0,0.0754,0.856,100.041,201398,4
Dancing With Your Ghost,Sasha Alex Sloan,spotify:track:1TQXIltqoZ5XXyfCbAeSQQ,1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/tracks/1TQXIltqoZ5XXyfCbAeSQQ,0.629,0.328,-8.284,0.029,0.768,2.5e-05,0.103,0.389,74.953,197732,7
affection,BETWEEN FRIENDS,spotify:track:2lTtnKQgjbrBA1qnOFhBkP,2lTtnKQgjbrBA1qnOFhBkP,https://api.spotify.com/v1/tracks/2lTtnKQgjbrBA1qnOFhBkP,0.273,0.565,-7.283,0.248,0.516,1.68e-06,0.0855,0.298,179.518,235226,5
Cigarette Ahegao,Penelope Scott,spotify:track:6UYJYgY8VRo6mKrhgTe1CF,6UYJYgY8VRo6mKrhgTe1CF,https://api.spotify.com/v1/tracks/6UYJYgY8VRo6mKrhgTe1CF,0.651,0.286,-13.399,0.0365,0.095,0.0234,0.101,0.165,83.007,183992,7
What Do They Know?,Mindless Self Indulgence,spotify:track:5abubE0dYFaEPDeM2sZ4TY,5abubE0dYFaEPDeM2sZ4TY,https://api.spotify.com/v1/tracks/5abubE0dYFaEPDeM2sZ4TY,0.645,0.791,-5.48,0.0927,0.0406,0.0,0.293,0.601,153.952,188573,5
The Other Side Of Paradise,Glass Animals,spotify:track:0rRjGruFonCGOt0S5zAJNQ,0rRjGruFonCGOt0S5zAJNQ,https://api.spotify.com/v1/tracks/0rRjGruFonCGOt0S5zAJNQ,0.689,0.338,-7.634,0.0629,0.349,5.7e-05,0.0649,0.568,128.012,320654,3
You Get Me So High,The Neighbourhood,spotify:track:7zwn1eykZtZ5LODrf7c0tS,7zwn1eykZtZ5LODrf7c0tS,https://api.spotify.com/v1/tracks/7zwn1eykZtZ5LODrf7c0tS,0.551,0.881,-6.099,0.0542,0.186,0.0791,0.152,0.387,88.036,153000,3
Toxic - The Voice Performance,Melanie Martinez,spotify:track:0WNhGqiooqQePeQoeJZQOZ,0WNhGqiooqQePeQoeJZQOZ,https://api.spotify.com/v1/tracks/0WNhGqiooqQePeQoeJZQOZ,0.655,0.485,-6.325,0.0293,0.0237,0.0,0.194,0.545,117.92,229053,3
Imma Be,Black Eyed Peas,spotify:track:16sbugRbf9xEKlekuQ7Whm,16sbugRbf9xEKlekuQ7Whm,https://api.spotify.com/v1/tracks/16sbugRbf9xEKlekuQ7Whm,0.597,0.517,-6.963,0.365,0.179,0.0,0.307,0.412,92.035,257560,0
Summer Paradise (feat. Sean Paul) - Single Version,Simple Plan,spotify:track:7sziTn5nHwrWf4K7gISaaU,7sziTn5nHwrWf4K7gISaaU,https://api.spotify.com/v1/tracks/7sziTn5nHwrWf4K7gISaaU,0.421,0.822,-4.415,0.0542,0.0132,0.0,0.092,0.751,171.935,234787,5
Angels Like You,Miley Cyrus,spotify:track:1daDRI9ahBonbWD8YcxOIB,1daDRI9ahBonbWD8YcxOIB,https://api.spotify.com/v1/tracks/1daDRI9ahBonbWD8YcxOIB,0.672,0.642,-4.035,0.0313,0.0981,0.0,0.1,0.494,121.981,196453,4
Born To Die,Lana Del Rey,spotify:track:5kMAugdkH2coRHRnW5FuDb,5kMAugdkH2coRHRnW5FuDb,https://api.spotify.com/v1/tracks/5kMAugdkH2coRHRnW5FuDb,0.316,0.636,-6.631,0.0424,0.186,0.00016,0.198,0.4,171.564,286253,5
Video Games,Lana Del Rey,spotify:track:3SSdi65qoBl2FdsBWtccre,3SSdi65qoBl2FdsBWtccre,https://api.spotify.com/v1/tracks/3SSdi65qoBl2FdsBWtccre,0.251,0.256,-9.682,0.0311,0.812,0.0,0.0884,0.168,82.29,281947,7
Send My Love (To Your New Lover),Adele,spotify:track:563SfWAHJs4FBZMkRN0IFN,563SfWAHJs4FBZMkRN0IFN,https://api.spotify.com/v1/tracks/563SfWAHJs4FBZMkRN0IFN,0.688,0.533,-8.363,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,223079,5
Woke Up Late (feat. Hailee Steinfeld),Drax Project,spotify:track:4oPWkP9zQ5ANBbfdHGOvKF,4oPWkP9zQ5ANBbfdHGOvKF,https://api.spotify.com/v1/tracks/4oPWkP9zQ5ANBbfdHGOvKF,0.698,0.66,-5.429,0.083,0.043,0.0,0.186,0.351,119.214,181827,2
Life Of The Party,Shawn Mendes,spotify:track:14hJ5tc1VCFMWhVn9axRTC,14hJ5tc1VCFMWhVn9axRTC,https://api.spotify.com/v1/tracks/14hJ5tc1VCFMWhVn9axRTC,0.666,0.615,-4.995,0.0314,0.0663,0.0,0.111,0.161,113.978,214533,3
Portland,Drake,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,2bjwRfXMk4uRgOD9IBYl9h,https://api.spotify.com/v1/tracks/2bjwRfXMk4uRgOD9IBYl9h,0.925,0.443,-8.216,0.264,0.0172,0.0,0.276,0.35,136.078,236615,0
Crooked Smile (feat. TLC),J. Cole,spotify:track:5gFoAVTN9YlM9uJCrFZtgl,5gFoAVTN9YlM9uJCrFZtgl,https://api.spotify.com/v1/tracks/5gFoAVTN9YlM9uJCrFZtgl,0.606,0.784,-6.293,0.268,0.435,0.0,0.689,0.48,80.985,278573,6
Please Don't Go,Mike Posner,spotify:track:6jg5SRvdGxvJ0DzNV0UqEK,6jg5SRvdGxvJ0DzNV0UqEK,https://api.spotify.com/v1/tracks/6jg5SRvdGxvJ0DzNV0UqEK,0.699,0.882,-3.896,0.0311,0.00296,0.0544,0.13,0.657,120.016,196813,4
Aston Martin Music,Rick Ross,spotify:track:5W7xC99N2Zzfh69r7I7zWK,5W7xC99N2Zzfh69r7I7zWK,https://api.spotify.com/v1/tracks/5W7xC99N2Zzfh69r7I7zWK,0.57,0.58,-5.547,0.21,0.0124,0.0,0.0498,0.404,171.812,270627,5
Soutaa Huopaa,Elokuu,spotify:track:4GeNZfmLM2JwhwlstRQMOg,4GeNZfmLM2JwhwlstRQMOg,https://api.spotify.com/v1/tracks/4GeNZfmLM2JwhwlstRQMOg,0.662,0.698,-6.509,0.147,0.0748,0.000196,0.0882,0.828,204.94,249307,5
Ai Se Eu Te Pego - Live,Michel Teló,spotify:track:4bi73jCM02fMpkI11Lqmfe,4bi73jCM02fMpkI11Lqmfe,https://api.spotify.com/v1/tracks/4bi73jCM02fMpkI11Lqmfe,0.674,0.937,-4.454,0.0699,0.347,0.0,0.702,0.834,96.051,165853,6
Saatilla,Elokuu,spotify:track:6xf85mBVo3o0E4oZHurPcB,6xf85mBVo3o0E4oZHurPcB,https://api.spotify.com/v1/tracks/6xf85mBVo3o0E4oZHurPcB,0.731,0.624,-6.883,0.0314,0.0911,3.47e-06,0.0905,0.884,99.983,245360,4
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,spotify:track:4iJyoBOLtHqaGxP12qzhQI,4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,0.677,0.696,-6.181,0.119,0.321,0.0,0.42,0.464,90.03,198082,6
t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,spotify:track:1QL7nSDZCwZMnbisV4KOXt,1QL7nSDZCwZMnbisV4KOXt,https://api.spotify.com/v1/tracks/1QL7nSDZCwZMnbisV4KOXt,0.39,0.83,-5.201,0.0563,0.0021,0.0,0.156,0.191,90.021,168030,3
good 4 u,Olivia Rodrigo,spotify:track:6PERP62TejQjgHu81OHxgM,6PERP62TejQjgHu81OHxgM,https://api.spotify.com/v1/tracks/6PERP62TejQjgHu81OHxgM,0.556,0.661,-5.052,0.204,0.3,0.0,0.101,0.668,168.56,178148,5
RAPSTAR,Polo G,spotify:track:43PGPuHIlVOc04jrZVh9L6,43PGPuHIlVOc04jrZVh9L6,https://api.spotify.com/v1/tracks/43PGPuHIlVOc04jrZVh9L6,0.789,0.536,-6.862,0.242,0.41,0.0,0.129,0.437,81.039,165926,2
A.D.H.D,Kendrick Lamar,spotify:track:2MYl0er3UZ1RlKwRb5LODh,2MYl0er3UZ1RlKwRb5LODh,https://api.spotify.com/v1/tracks/2MYl0er3UZ1RlKwRb5LODh,0.609,0.799,-6.883,0.24,0.33,0.0,0.108,0.582,157.74,215509,0
G.O.A.T.,Eric Bellinger,spotify:track:0hUepWE4GoMwtKgU8vE617,0hUepWE4GoMwtKgU8vE617,https://api.spotify.com/v1/tracks/0hUepWE4GoMwtKgU8vE617,0.467,0.636,-6.96,0.201,0.0232,0.0,0.138,0.419,135.014,184905,5
brutal,Olivia Rodrigo,spotify:track:6SRsiMl7w1USE4mFqrOhHC,6SRsiMl7w1USE4mFqrOhHC,https://api.spotify.com/v1/tracks/6SRsiMl7w1USE4mFqrOhHC,0.672,0.526,-6.446,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,143747,2
Ice Cream Man,Tyga,spotify:track:6ZA3Q8Dj5BrnmOsT300DCh,6ZA3Q8Dj5BrnmOsT300DCh,https://api.spotify.com/v1/tracks/6ZA3Q8Dj5BrnmOsT300DCh,0.902,0.67,-4.074,0.19,0.167,0.0,0.107,0.39,144.07,186672,2
SWOOSH,MELO,spotify:track:5NZT9ik6HBFnyiEQDFa7of,5NZT9ik6HBFnyiEQDFa7of,https://api.spotify.com/v1/tracks/5NZT9ik6HBFnyiEQDFa7of,0.655,0.469,-10.96,0.372,0.0936,0.0005,0.098,0.496,73.405,98370,0
PISTO,MELO,spotify:track:2KrU4ycpFNTjxDkP5jN9P5,2KrU4ycpFNTjxDkP5jN9P5,https://api.spotify.com/v1/tracks/2KrU4ycpFNTjxDkP5jN9P5,0.872,0.621,-11.599,0.0733,0.119,0.0479,0.117,0.799,107.015,172001,2
Paradise,Lil Uzi Vert,spotify:track:7pudclCl5P99Me3P5F9hPC,7pudclCl5P99Me3P5F9hPC,https://api.spotify.com/v1/tracks/7pudclCl5P99Me3P5F9hPC,0.594,0.85,-6.525,0.0954,0.0291,0.0,0.11,0.228,100.002,172704,3
Commitment Issues,Central Cee,spotify:track:5w3CtwPT5e0k8zg2LyjvNN,5w3CtwPT5e0k8zg2LyjvNN,https://api.spotify.com/v1/tracks/5w3CtwPT5e0k8zg2LyjvNN,0.8,0.71,-6.403,0.295,0.463,0.0,0.339,0.795,147.171,150664,0
100 Shooters (feat. Meek Mill),Future,spotify:track:2j7mcsEz4n5XxMMqqjjB6p,2j7mcsEz4n5XxMMqqjjB6p,https://api.spotify.com/v1/tracks/2j7mcsEz4n5XxMMqqjjB6p,0.645,0.675,-5.282,0.202,0.0104,0.0,0.273,0.171,120.672,209120,3
Nah Nah Nah (feat. DaBaby & 2 Chainz) - Remix,Kanye West,spotify:track:20m8ZHA6Jevqo1xnhQffQu,20m8ZHA6Jevqo1xnhQffQu,https://api.spotify.com/v1/tracks/20m8ZHA6Jevqo1xnhQffQu,0.733,0.743,-5.045,0.371,0.00494,0.0,0.261,0.623,150.024,191353,0
Kream (feat. Tyga),Iggy Azalea,spotify:track:5mu1uv8RmzDkF8foePK5qa,5mu1uv8RmzDkF8foePK5qa,https://api.spotify.com/v1/tracks/5mu1uv8RmzDkF8foePK5qa,0.785,0.425,-6.665,0.137,0.0335,4.36e-06,0.108,0.192,174.028,166627,2
Ass Drop,Wiz Khalifa,spotify:track:2iDjCLUOGhJtz5cPHljGVd,2iDjCLUOGhJtz5cPHljGVd,https://api.spotify.com/v1/tracks/2iDjCLUOGhJtz5cPHljGVd,0.816,0.578,-4.536,0.0986,0.0136,1.2e-05,0.0412,0.302,177.959,166707,5
Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again),A Boogie Wit da Hoodie,spotify:track:1AH60dMaEfNjzDoUIFwIQi,1AH60dMaEfNjzDoUIFwIQi,https://api.spotify.com/v1/tracks/1AH60dMaEfNjzDoUIFwIQi,0.611,0.478,-5.839,0.107,0.035,0.0,0.107,0.138,172.076,258158,5
Miss The Rage (feat. Playboi Carti),Trippie Redd,spotify:track:2BITQ360Knh6qNAOqR7Dyq,2BITQ360Knh6qNAOqR7Dyq,https://api.spotify.com/v1/tracks/2BITQ360Knh6qNAOqR7Dyq,0.584,0.859,-5.616,0.121,0.0144,0.0,0.847,0.369,77.005,236883,6
don't wanna believe,iann dior,spotify:track:6UoRwDlcwTzajgPvAxuyT4,6UoRwDlcwTzajgPvAxuyT4,https://api.spotify.com/v1/tracks/6UoRwDlcwTzajgPvAxuyT4,0.677,0.552,-6.88,0.0482,0.202,0.0,0.0955,0.363,90.008,112000,2
Sky,Playboi Carti,spotify:track:29TPjc8wxfz4XMn21O7VsZ,29TPjc8wxfz4XMn21O7VsZ,https://api.spotify.com/v1/tracks/29TPjc8wxfz4XMn21O7VsZ,0.785,0.903,-4.184,0.21,0.258,0.0,0.169,0.565,139.98,193234,4
Space Song,Beach House,spotify:track:1ZgMsA55GIY7ICkQh5MILA,1ZgMsA55GIY7ICkQh5MILA,https://api.spotify.com/v1/tracks/1ZgMsA55GIY7ICkQh5MILA,0.507,0.79,-7.307,0.0294,0.233,0.139,0.145,0.6,147.065,320467,5
Teen Idle,MARINA,spotify:track:5B8N5rPOmTVVGpuBMK2Vby,5B8N5rPOmTVVGpuBMK2Vby,https://api.spotify.com/v1/tracks/5B8N5rPOmTVVGpuBMK2Vby,0.571,0.651,-6.26,0.0349,0.242,0.0,0.0938,0.374,121.202,254400,3
Unlock it (Lock It) - feat. Kim Petras and Jay Park,Charli XCX,spotify:track:3qGHAKgjQruzj6doKkyEb5,3qGHAKgjQruzj6doKkyEb5,https://api.spotify.com/v1/tracks/3qGHAKgjQruzj6doKkyEb5,0.504,0.711,-5.864,0.0452,0.0585,1.83e-05,0.382,0.5,134.824,232933,6
Don't Leave Me Now,Lost Frequencies,spotify:track:59VDjcpB2I8psQasslQpdK,59VDjcpB2I8psQasslQpdK,https://api.spotify.com/v1/tracks/59VDjcpB2I8psQasslQpdK,0.671,0.752,-6.806,0.0304,0.0258,0.0,0.112,0.717,124.998,195080,4
Mietin Meit,NCO,spotify:track:5RvnnyIk5hZzPN2r3FZSIY,5RvnnyIk5hZzPN2r3FZSIY,https://api.spotify.com/v1/tracks/5RvnnyIk5hZzPN2r3FZSIY,0.94,0.525,-6.952,0.228,0.0787,0.000627,0.16,0.703,126.011,198095,2
deäm,jambo,spotify:track:17lpXALX37CH5p63jqAj6k,17lpXALX37CH5p63jqAj6k,https://api.spotify.com/v1/tracks/17lpXALX37CH5p63jqAj6k,0.869,0.645,-4.615,0.0547,0.0114,0.00254,0.0581,0.424,98.007,170777,2
